X,Y,Z
64,144,-184
50,160,-178
48,148,-170
46,152,-192
48,146,-168
46,146,-190
52,146,-192
44,150,-182
48,144,-184
52,140,-184
40,156,-192
64,136,-172
66,128,-190
38,156,-188
64,146,-164
64,130,-200
60,150,-196
58,150,-182
54,140,-186
56,144,-178
56,140,-192
52,146,-192
54,146,-184
54,146,-186
54,140,-180
62,140,-186
52,162,-196
56,160,-178
68,128,-168
56,146,-216
52,156,-192
64,134,-188
54,148,-206
62,148,-184
56,146,-176
58,146,-200
54,148,-196
54,144,-188
50,148,-200
52,148,-192
54,154,-192
48,172,-184
64,134,-170
38,144,-210
46,162,-196
56,142,-206
54,144,-214
56,152,-206
52,156,-182
50,152,-206
46,156,-192
46,156,-194
46,152,-196
48,150,-196
40,168,-202
56,176,-188
46,142,-214
34,168,-208
54,152,-178
52,164,-186
44,152,-184
52,154,-210
50,162,-184
48,156,-202
50,156,-202
48,156,-200
46,154,-198
44,154,-200
44,172,-204
56,168,-184
64,140,-182
32,168,-204
54,156,-184
50,154,-214
56,154,-198
50,158,-186
50,146,-212
46,152,-186
52,152,-204
52,150,-200
52,150,-190
56,156,-194
64,152,-194
56,146,-194
52,172,-198
66,170,-178
64,134,-174
48,140,-222
44,158,-194
62,134,-190
50,144,-216
60,158,-182
50,152,-200
56,150,-202
56,148,-178
56,150,-200
52,152,-190
58,154,-188
64,152,-190
50,164,-200
62,142,-172
52,128,-202
62,132,-198
46,144,-210
50,150,-178
48,146,-198
54,150,-180
44,150,-192
48,148,-192
48,148,-174
50,152,-192
50,152,-188
44,144,-188
38,166,-198
62,128,-166
40,142,-210
44,160,-192
56,134,-200
48,148,-204
48,162,-180
48,152,-190
52,150,-196
50,150,-186
50,148,-202
48,152,-194
52,158,-186
50,148,-192
54,144,-192
50,164,-196
50,164,-186
60,130,-172
52,134,-214
38,164,-198
64,148,-186
52,150,-208
56,162,-190
52,160,-180
58,156,-212
50,160,-190
56,156,-198
54,156,-204
50,158,-194
48,158,-200
56,150,-204
52,168,-216
70,134,-202
38,174,-204
54,158,-182
56,150,-216
54,166,-192
52,162,-190
56,154,-192
52,156,-206
54,156,-194
52,156,-206
52,158,-202
50,150,-200
44,174,-186
64,138,-172
50,136,-216
56,154,-178
54,144,-216
52,156,-218
52,152,-198
46,158,-212
50,158,-186
52,154,-198
50,154,-196
46,156,-190
48,156,-194
50,150,-192
54,150,-196
48,144,-196
42,166,-200
62,140,-182
54,132,-212
36,160,-196
54,154,-172
62,134,-210
50,156,-212
50,152,-180
52,154,-194
52,150,-200
52,150,-180
54,152,-204
50,150,-192
56,146,-192
48,140,-186
42,162,-200
64,136,-176
50,130,-206
62,136,-202
58,150,-204
54,154,-180
56,146,-178
54,146,-186
58,148,-190
48,158,-172
42,144,-216
54,142,-196
56,146,-192
52,150,-184
52,150,-180
50,148,-196
66,160,-172
46,160,-178
52,156,-196
56,146,-192
54,144,-194
58,154,-192
46,158,-176
36,146,-208
50,156,-194
50,148,-194
50,150,-202
48,150,-192
48,138,-196
62,156,-166
56,150,-176
54,158,-198
52,152,-200
54,148,-202
52,156,-192
52,146,-200
64,140,-194
64,144,-188
50,152,-184
50,152,-192
46,152,-200
50,156,-194
44,150,-196
66,138,-196
60,144,-180
46,152,-186
54,156,-194
48,152,-192
52,156,-196
56,164,-180
46,166,-224
52,160,-206
52,152,-198
50,156,-194
48,160,-192
48,146,-206
54,136,-212
60,136,-184
46,154,-182
54,150,-186
50,150,-192
52,156,-192
48,150,-194
70,132,-212
50,146,-210
52,152,-202
52,152,-196
50,154,-194
50,142,-202
68,138,-188
64,144,-188
52,150,-192
50,152,-192
48,148,-196
50,152,-196
46,146,-202
56,130,-208
62,134,-182
50,148,-180
56,150,-184
52,150,-194
48,152,-192
44,146,-202
70,132,-210
62,138,-180
50,150,-178
54,152,-184
50,146,-196
56,154,-192
48,140,-202
52,138,-202
62,138,-180
48,154,-176
52,148,-184
50,150,-186
50,150,-192
64,170,-168
60,142,-180
56,152,-184
56,148,-186
50,148,-192
52,154,-188
44,146,-202
38,146,-216
54,148,-194
48,154,-182
54,150,-188
54,150,-194
50,150,-196
42,146,-200
64,162,-170
44,160,-182
54,154,-196
52,152,-186
52,150,-198
52,150,-192
56,158,-176
30,148,-218
54,146,-208
50,150,-202
52,146,-192
50,156,-190
56,152,-198
44,162,-182
28,148,-220
54,146,-202
50,158,-190
52,152,-192
48,158,-192
54,150,-194
40,156,-202
48,146,-220
60,140,-182
52,152,-186
48,152,-190
56,150,-192
54,154,-196
42,160,-184
30,150,-216
50,144,-210
46,154,-208
54,150,-186
52,148,-190
52,144,-194
68,138,-182
64,144,-180
46,162,-182
52,150,-178
54,150,-184
58,152,-196
46,160,-180
40,148,-214
50,146,-202
54,152,-202
58,154,-184
48,152,-192
54,146,-200
44,168,-182
34,146,-216
48,148,-208
50,154,-206
54,150,-192
52,150,-186
56,146,-192
62,162,-176
34,148,-216
52,160,-210
48,150,-200
52,150,-196
50,150,-190
52,146,-196
66,166,-168
46,168,-186
50,158,-196
50,154,-198
48,152,-206
56,148,-192
50,148,-196
64,140,-174
56,152,-170
52,152,-194
52,154,-194
48,148,-202
54,144,-194
54,142,-196
64,152,-174
60,142,-178
50,156,-194
56,152,-204
48,154,-198
46,160,-196
40,162,-210
32,172,-188
48,168,-214
54,152,-212
60,168,-220
64,184,-232
66,186,-238
90,170,-242
80,166,-248
98,162,-224
86,166,-218
70,172,-206
60,170,-192
32,158,-192
26,152,-166
0,144,-192
6,130,-208
16,142,-212
24,152,-220
44,164,-202
40,158,-202
58,140,-200
62,150,-170
56,160,-170
50,160,-178
40,154,-186
40,146,-182
22,146,-172
6,134,-210
20,140,-188
20,132,-190
48,128,-178
44,132,-168
42,148,-168
50,152,-170
54,154,-180
56,156,-176
56,146,-182
78,136,-178
68,134,-164
58,148,-182
56,142,-176
48,146,-184
46,142,-182
40,134,-188
56,120,-200
50,128,-174
42,142,-170
54,134,-180
54,146,-186
62,146,-186
54,150,-190
54,134,-210
60,134,-200
60,138,-204
56,146,-192
60,138,-186
52,134,-196
68,154,-174
48,156,-186
56,150,-192
62,142,-198
64,140,-200
64,144,-188
64,144,-192
76,160,-172
76,136,-182
58,152,-188
56,144,-198
54,148,-202
56,146,-192
54,144,-192
42,152,-196
38,142,-214
62,134,-178
54,152,-208
58,152,-206
52,156,-188
60,152,-200
62,168,-178
38,152,-224
52,152,-212
48,158,-212
42,160,-206
38,158,-192
44,162,-202
38,168,-186
24,156,-228
44,158,-216
44,154,-210
50,158,-196
48,162,-196
48,160,-198
60,172,-192
32,160,-228
48,154,-220
44,158,-212
46,162,-196
46,162,-188
46,154,-200
58,168,-182
44,172,-192
50,166,-204
46,158,-202
46,150,-208
56,152,-192
50,152,-206
66,172,-176
48,168,-194
56,148,-214
60,152,-212
56,152,-190
52,150,-208
50,158,-194
48,148,-202
38,142,-212
62,140,-184
48,150,-186
64,146,-192
58,152,-184
64,146,-202
58,152,-174
40,136,-214
60,142,-210
50,152,-198
62,144,-196
54,150,-184
60,146,-192
62,166,-176
38,144,-218
56,142,-200
48,152,-194
52,146,-178
58,146,-186
54,150,-184
44,144,-192
70,128,-198
60,138,-176
56,150,-178
54,156,-194
58,150,-196
48,152,-184
50,134,-192
64,170,-166
48,164,-172
50,156,-194
50,150,-192
40,154,-192
48,150,-182
48,140,-192
56,162,-174
28,168,-182
50,152,-192
44,152,-204
48,154,-196
48,148,-190
54,140,-194
64,160,-174
52,158,-200
60,158,-196
58,162,-206
52,172,-192
52,148,-200
44,150,-192
38,150,-202
34,142,-220
52,142,-180
48,150,-210
52,156,-190
54,156,-192
64,152,-196
62,160,-184
50,154,-222
56,160,-198
54,156,-212
52,156,-206
48,154,-196
52,146,-204
60,166,-186
34,148,-224
46,148,-212
48,162,-210
56,156,-186
52,152,-192
58,154,-194
50,170,-182
44,154,-228
56,142,-186
48,158,-186
54,148,-190
52,150,-196
50,154,-192
44,152,-202
66,142,-198
60,142,-186
50,156,-188
52,152,-192
54,158,-192
56,160,-192
44,160,-204
40,144,-222
48,144,-204
50,152,-192
52,148,-186
50,150,-190
52,154,-196
44,144,-198
62,126,-200
64,138,-176
52,152,-180
56,152,-200
48,146,-200
52,146,-190
46,138,-202
64,138,-186
60,136,-180
52,148,-174
54,148,-184
54,144,-196
54,144,-192
46,150,-194
42,140,-210
52,148,-206
52,158,-184
52,148,-176
44,152,-194
50,148,-174
50,150,-192
48,146,-200
54,150,-184
54,148,-180
54,144,-192
54,144,-190
50,140,-190
48,160,-204
64,154,-182
66,130,-174
44,146,-222
52,160,-206
64,146,-184
64,142,-214
56,154,-212
56,164,-188
56,156,-208
52,156,-204
54,152,-192
54,158,-210
56,150,-202
54,152,-194
56,156,-200
56,152,-202
52,150,-200
52,166,-200
66,136,-182
60,136,-216
34,160,-196
60,144,-212
56,146,-214
54,164,-186
50,154,-198
52,154,-202
50,158,-208
50,150,-194
48,152,-196
50,150,-192
48,146,-200
44,164,-200
48,174,-180
58,158,-180
64,138,-172
36,158,-218
56,144,-184
48,150,-212
46,160,-206
46,152,-186
44,158,-210
50,162,-190
48,158,-184
50,156,-204
48,156,-192
50,152,-188
50,156,-198
50,148,-196
46,158,-200
48,166,-196
58,144,-178
66,134,-192
38,164,-202
50,166,-178
62,142,-206
56,150,-220
50,160,-186
52,158,-192
54,152,-208
52,152,-174
58,152,-196
54,148,-204
50,150,-198
56,148,-190
54,148,-188
52,146,-192
44,164,-176
70,132,-174
36,154,-208
42,172,-178
54,142,-210
50,154,-182
50,150,-180
56,146,-182
52,152,-204
54,144,-200
58,152,-192
58,148,-192
54,150,-198
44,164,-200
64,142,-170
64,132,-190
48,160,-188
62,136,-202
56,144,-212
48,152,-182
54,148,-202
52,156,-182
56,146,-194
54,146,-200
54,148,-186
48,152,-190
50,148,-190
56,144,-192
48,160,-202
44,166,-192
62,138,-176
64,138,-210
38,162,-200
52,156,-178
52,144,-208
50,156,-208
48,154,-186
48,156,-204
48,154,-204
50,154,-194
50,158,-194
50,156,-194
48,150,-190
52,152,-196
54,148,-198
48,164,-196
44,170,-182
52,134,-216
32,166,-200
48,164,-196
46,152,-218
54,158,-190
54,158,-182
52,152,-180
56,150,-200
56,152,-200
54,152,-194
54,146,-192
58,148,-194
52,160,-202
62,150,-180
74,130,-196
46,164,-180
58,140,-208
60,152,-208
52,152,-180
54,152,-204
52,160,-192
52,152,-204
52,152,-192
50,156,-186
54,156,-192
54,148,-192
56,144,-194
48,142,-196
46,164,-204
64,148,-180
64,136,-204
44,164,-198
46,160,-184
58,144,-192
56,146,-208
54,152,-186
52,146,-176
58,152,-210
56,154,-192
54,150,-186
52,148,-196
52,146,-192
56,148,-188
50,152,-186
48,148,-186
50,142,-196
48,160,-198
64,140,-174
70,132,-172
40,152,-214
48,162,-192
64,142,-206
54,146,-208
52,158,-182
50,148,-182
52,146,-176
56,146,-204
46,156,-188
52,152,-192
56,148,-192
48,144,-198
46,164,-194
64,136,-174
70,138,-192
54,164,-184
58,136,-208
56,152,-210
52,156,-178
50,152,-200
54,152,-180
48,152,-204
46,156,-190
52,156,-192
52,144,-192
56,144,-198
48,162,-200
44,160,-198
64,140,-182
72,130,-204
42,164,-198
56,152,-176
56,140,-212
52,158,-186
50,154,-180
52,154,-206
50,156,-184
54,158,-200
52,152,-200
52,152,-190
52,154,-190
48,152,-190
48,150,-192
48,164,-202
46,170,-178
66,134,-216
44,172,-184
56,148,-200
52,152,-192
52,152,-184
52,156,-180
54,152,-206
60,150,-202
46,152,-186
56,150,-196
48,148,-196
54,158,-202
46,174,-186
56,130,-208
36,164,-200
54,156,-174
52,150,-208
56,156,-180
52,156,-196
58,152,-202
58,148,-190
50,158,-208
46,156,-198
52,152,-204
54,158,-218
54,158,-220
62,186,-230
64,206,-228
96,168,-214
116,138,-234
96,158,-206
82,172,-198
68,184,-204
50,166,-192
28,142,-196
16,130,-198
0,134,-182
10,138,-192
16,148,-192
20,156,-212
36,158,-188
46,152,-186
60,152,-184
66,150,-184
62,156,-186
60,186,-184
66,164,-166
68,138,-162
22,146,-186
38,134,-180
32,132,-202
36,146,-166
32,138,-192
28,152,-192
32,156,-172
44,142,-192
52,138,-182
64,140,-178
60,154,-184
54,178,-188
70,180,-172
64,136,-158
24,148,-186
40,128,-158
32,116,-200
38,132,-180
32,144,-202
34,148,-208
44,158,-186
60,140,-192
64,144,-192
76,148,-194
78,158,-182
78,164,-184
76,152,-188
64,164,-192
54,164,-178
64,118,-166
38,138,-214
36,146,-192
48,128,-192
42,136,-200
48,144,-182
52,146,-174
62,144,-200
64,146,-170
64,148,-198
62,150,-182
64,150,-182
62,144,-190
58,144,-192
50,158,-202
44,162,-198
58,134,-178
64,130,-190
36,156,-196
54,156,-178
62,138,-212
58,160,-186
48,158,-198
50,158,-204
54,156,-186
48,158,-200
48,156,-192
46,158,-202
36,166,-212
54,168,-190
58,134,-200
38,166,-202
54,146,-210
56,148,-220
56,166,-188
56,166,-208
56,164,-196
46,154,-198
54,154,-206
44,156,-192
50,158,-202
46,152,-200
54,154,-202
42,168,-204
56,142,-186
64,134,-200
46,168,-204
64,148,-190
50,156,-212
60,164,-192
52,156,-184
58,154,-212
52,156,-188
54,152,-204
48,156,-208
48,154,-192
44,156,-194
48,146,-198
52,142,-200
48,148,-202
46,162,-202
62,154,-182
68,134,-170
44,156,-216
50,160,-196
64,148,-178
54,144,-202
60,154,-182
56,150,-186
56,142,-196
52,146,-182
56,148,-176
50,148,-194
54,150,-194
52,152,-194
58,144,-182
54,144,-192
66,138,-164
42,150,-220
46,158,-172
48,146,-194
50,150,-192
50,142,-182
48,150,-188
50,148,-192
50,150,-198
52,148,-178
54,152,-190
50,140,-182
58,148,-190
50,146,-184
44,160,-194
42,166,-170
60,134,-172
62,130,-204
42,160,-192
52,142,-178
46,142,-196
46,154,-184
44,150,-172
50,150,-194
50,156,-174
54,148,-186
52,148,-196
46,154,-188
52,148,-176
54,152,-190
54,152,-190
52,146,-194
46,162,-198
46,168,-186
64,132,-176
58,134,-216
38,164,-202
56,156,-180
60,140,-212
58,162,-206
50,160,-188
56,156,-194
54,158,-208
58,156,-192
56,160,-196
60,150,-210
54,156,-198
56,156,-196
54,152,-204
66,142,-182
70,134,-192
38,160,-226
60,150,-208
56,146,-212
58,158,-198
50,158,-216
52,158,-190
60,158,-202
48,156,-198
50,162,-198
52,156,-202
48,146,-206
40,166,-204
60,146,-182
64,142,-176
44,150,-220
44,162,-200
48,150,-212
54,152,-192
52,148,-182
50,154,-208
54,160,-184
48,152,-198
48,156,-206
50,154,-190
52,152,-192
50,148,-192
54,152,-192
48,146,-196
38,162,-202
60,144,-178
70,130,-188
30,164,-198
42,160,-180
56,142,-204
54,156,-210
54,148,-180
52,148,-196
54,150,-200
52,148,-184
54,148,-202
50,148,-190
50,154,-190
54,148,-194
54,148,-194
48,158,-198
52,170,-180
64,130,-192
30,158,-200
50,162,-178
60,142,-210
54,154,-200
56,146,-176
52,154,-194
60,150,-182
56,140,-194
54,148,-190
54,146,-190
58,144,-192
48,156,-200
64,154,-174
68,134,-176
36,152,-214
38,160,-200
56,150,-174
60,140,-208
50,158,-190
52,154,-186
48,154,-212
46,158,-184
52,152,-192
56,150,-208
50,152,-192
50,154,-190
48,152,-198
56,152,-202
50,146,-198
48,164,-204
56,168,-186
62,140,-168
42,150,-216
38,166,-204
52,146,-186
46,152,-210
54,158,-196
50,152,-186
48,160,-208
50,158,-204
48,156,-196
52,152,-202
52,152,-186
54,148,-196
52,156,-204
42,166,-180
36,154,-216
38,166,-186
58,146,-206
48,156,-186
50,154,-208
52,158,-186
48,154,-194
50,154,-186
58,156,-192
58,146,-198
46,166,-204
48,164,-184
62,136,-210
32,166,-204
60,150,-180
52,144,-208
48,160,-186
48,156,-188
54,152,-186
50,150,-198
52,154,-200
52,152,-194
52,146,-192
60,152,-198
56,154,-194
42,160,-192
60,154,-174
64,136,-172
44,144,-216
42,158,-196
64,142,-192
50,150,-202
54,156,-204
54,156,-182
48,152,-192
56,150,-208
50,148,-176
52,152,-198
48,152,-196
48,150,-188
52,158,-192
50,146,-192
50,146,-200
56,160,-192
50,160,-192
64,140,-170
32,158,-204
46,164,-192
56,138,-180
48,144,-208
52,156,-184
50,152,-178
50,158,-186
48,152,-182
48,152,-204
58,148,-194
52,152,-190
50,144,-192
48,168,-180
64,134,-172
42,154,-214
60,138,-196
54,146,-216
50,160,-188
52,150,-206
52,156,-192
50,152,-190
52,152,-198
50,150,-190
54,158,-196
52,150,-194
50,158,-198
46,168,-200
60,144,-180
52,136,-210
36,160,-206
54,152,-178
52,148,-206
54,156,-192
50,158,-184
48,154,-202
52,156,-206
48,162,-192
50,152,-192
54,154,-208
50,154,-192
52,154,-192
54,156,-198
56,148,-198
48,146,-200
38,164,-204
60,152,-180
64,138,-172
40,154,-210
52,152,-202
58,140,-184
50,146,-204
52,156,-194
52,160,-186
52,144,-186
52,152,-208
50,154,-180
54,144,-192
48,150,-204
50,154,-194
54,150,-184
56,144,-200
48,160,-192
60,160,-176
68,132,-170
48,160,-196
64,140,-194
54,144,-206
52,154,-178
54,154,-204
52,162,-178
54,148,-200
54,150,-192
56,150,-184
56,148,-194
54,144,-196
48,144,-194
46,164,-196
48,172,-190
62,134,-178
44,154,-212
46,160,-200
64,140,-190
46,148,-210
46,160,-204
54,152,-192
52,162,-214
62,168,-230
70,184,-218
80,192,-242
94,180,-238
100,156,-206
108,146,-216
88,168,-210
68,170,-194
36,172,-200
12,156,-184
16,110,-176
-14,128,-212
6,132,-202
24,142,-192
50,148,-186
40,156,-194
50,148,-182
60,154,-180
64,158,-184
58,168,-186
62,154,-204
64,144,-170
48,156,-162
34,158,-180
34,150,-194
34,140,-190
32,128,-194
56,138,-170
44,160,-160
46,168,-176
50,158,-168
54,146,-180
58,146,-174
60,150,-162
44,150,-206
38,158,-192
24,150,-188
24,132,-198
30,128,-192
38,128,-192
62,138,-162
62,150,-176
66,162,-188
68,162,-192
70,156,-186
76,152,-178
68,142,-192
76,134,-158
60,140,-176
52,154,-190
48,142,-194
38,138,-196
46,138,-192
42,138,-192
64,138,-160
52,156,-184
58,154,-188
58,152,-192
64,150,-192
62,146,-186
64,158,-180
50,138,-212
64,142,-202
56,150,-200
60,150,-174
56,146,-180
56,142,-190
52,158,-170
38,142,-218
58,142,-206
50,156,-208
62,156,-188
56,154,-188
64,148,-196
58,164,-184
46,164,-222
46,154,-212
46,158,-212
40,156,-198
44,150,-198
46,152,-206
60,172,-178
54,164,-192
48,168,-202
48,160,-200
50,156,-200
46,154,-202
46,156,-208
62,146,-182
64,146,-186
48,160,-188
46,152,-198
50,154,-206
56,172,-202
52,166,-212
66,146,-192
60,142,-180
48,148,-186
48,154,-196
42,150,-208
44,162,-198
40,154,-210
70,140,-200
64,146,-190
56,152,-186
58,152,-194
50,152,-192
52,148,-200
62,174,-174
58,144,-186
50,148,-208
52,150,-198
54,148,-194
58,152,-194
58,164,-174
46,164,-218
64,138,-178
54,150,-178
56,150,-198
60,156,-198
50,146,-194
44,146,-196
64,162,-170
64,146,-170
54,156,-192
58,144,-192
56,144,-196
52,152,-188
46,154,-164
36,142,-210
50,140,-204
46,142,-194
50,148,-192
44,146,-186
46,138,-192
60,144,-158
52,144,-178
46,154,-190
54,146,-180
48,144,-194
46,150,-188
38,142,-192
56,128,-202
60,136,-172
46,152,-170
52,146,-178
46,148,-186
50,156,-188
40,150,-198
52,136,-214
62,138,-180
48,152,-184
54,152,-192
58,148,-194
56,156,-192
48,166,-192
38,148,-226
60,150,-212
56,156,-212
58,150,-208
52,154,-200
56,150,-208
48,170,-202
64,144,-180
70,140,-220
64,152,-202
56,146,-226
54,166,-194
56,158,-218
52,162,-192
58,158,-202
52,158,-202
52,156,-198
52,160,-200
50,152,-200
48,170,-202
58,174,-186
64,140,-178
38,156,-224
44,166,-206
64,144,-192
52,150,-204
50,160,-194
48,156,-202
48,158,-200
48,152,-192
48,156,-208
44,156,-192
50,154,-192
50,156,-196
50,156,-192
46,148,-192
40,164,-198
60,152,-178
64,138,-174
40,154,-218
46,166,-184
60,146,-208
58,144,-208
48,162,-186
50,152,-190
52,150,-200
52,152,-184
56,144,-200
56,150,-186
56,146,-194
54,148,-190
52,142,-194
52,160,-198
58,170,-180
64,130,-202
38,160,-194
56,152,-172
64,132,-214
50,158,-180
56,150,-202
58,148,-196
56,140,-192
56,142,-192
56,146,-180
48,148,-190
56,142,-192
50,162,-192
66,130,-174
54,128,-210
52,160,-198
62,134,-210
56,150,-186
52,150,-172
52,150,-206
54,148,-184
54,146,-204
54,150,-192
58,154,-188
52,146,-194
56,144,-198
52,158,-200
46,166,-192
64,134,-178
44,156,-220
40,166,-194
60,140,-204
50,144,-212
56,158,-182
52,154,-192
48,158,-208
52,152,-190
48,152,-202
46,152,-192
52,160,-192
50,150,-192
52,150,-194
48,164,-200
58,144,-184
48,136,-212
44,166,-208
58,148,-182
48,154,-186
48,158,-188
52,152,-190
54,152,-196
58,164,-186
38,150,-200
52,160,-204
46,156,-212
56,150,-204
48,152,-192
50,152,-200
62,170,-176
42,176,-184
52,158,-198
50,150,-196
48,154,-206
54,150,-192
52,144,-196
68,130,-208
64,140,-182
50,148,-180
52,148,-186
56,150,-192
56,160,-192
46,158,-198
40,152,-216
54,142,-186
48,152,-178
56,156,-186
56,148,-194
54,154,-192
44,144,-204
54,134,-216
60,136,-182
50,150,-180
50,152,-194
50,152,-192
50,152,-192
46,146,-198
64,134,-192
60,142,-178
54,150,-176
52,152,-184
52,154,-198
48,154,-192
42,162,-174
34,148,-214
50,142,-202
56,154,-200
52,148,-184
56,152,-186
58,154,-192
48,148,-200
68,148,-172
54,156,-182
54,146,-204
50,152,-204
48,150,-186
50,148,-184
56,152,-198
54,164,-176
28,148,-210
54,142,-216
54,150,-198
50,152,-192
48,152,-198
54,148,-194
50,152,-196
46,156,-192
52,154,-184
52,150,-190
52,150,-194
52,150,-196
54,154,-194
54,150,-198
52,156,-190
54,154,-196
52,156,-192
56,160,-196
50,156,-204
56,152,-198
56,154,-198
56,154,-196
56,154,-192
58,146,-194
56,152,-196
54,150,-192
54,150,-196
50,156,-192
48,148,-196
48,148,-200
52,142,-196
48,152,-198
46,144,-192
48,164,-186
64,170,-180
64,164,-182
64,138,-212
50,160,-214
48,164,-206
44,162,-208
56,138,-180
66,142,-190
60,142,-180
56,144,-210
54,142,-210
54,154,-198
50,150,-192
50,150,-208
54,150,-196
54,150,-196
50,146,-206
50,152,-204
50,156,-202
56,152,-188
52,152,-186
54,150,-184
52,150,-182
54,150,-180
56,146,-198
54,150,-200
54,150,-202
50,150,-204
56,148,-200
56,144,-202
48,148,-194
54,150,-196
54,146,-200
50,148,-188
52,146,-192
50,150,-188
52,150,-190
52,154,-190
54,154,-186
54,150,-188
54,154,-186
50,156,-184
58,144,-194
68,146,-198
72,160,-194
70,180,-200
70,178,-206
64,168,-208
60,146,-212
60,148,-222
56,156,-234
52,168,-242
58,184,-242
76,180,-230
58,184,-204
34,152,-230
30,150,-222
18,140,-208
16,128,-196
20,136,-202
30,152,-202
44,174,-200
50,178,-230
78,168,-182
76,170,-184
76,164,-184
64,154,-186
60,160,-172
40,168,-180
28,150,-200
24,142,-182
14,134,-164
16,132,-176
14,126,-178
18,136,-178
14,152,-186
20,146,-202
56,140,-158
54,152,-158
62,148,-164
62,140,-182
58,152,-174
48,142,-180
66,132,-192
56,130,-172
42,138,-180
40,136,-192
42,134,-192
42,142,-188
44,142,-192
62,134,-180
60,134,-168
54,146,-176
56,144,-186
62,142,-194
60,146,-192
60,138,-192
58,138,-210
64,142,-192
62,148,-190
66,142,-180
64,138,-192
64,140,-192
76,134,-172
52,152,-196
56,146,-198
54,146,-206
60,144,-180
58,140,-190
58,146,-192
46,158,-198
48,138,-216
66,136,-180
62,150,-174
64,146,-190
62,150,-198
64,150,-196
50,160,-192
46,146,-216
54,150,-196
50,152,-176
50,154,-190
48,154,-208
44,158,-198
34,152,-204
20,150,-224
38,152,-212
38,158,-212
40,160,-194
44,160,-204
48,160,-206
42,168,-192
38,156,-230
56,140,-192
48,164,-188
50,158,-192
46,160,-196
54,160,-196
42,168,-202
42,152,-222
40,156,-212
38,160,-192
42,156,-188
42,156,-192
48,158,-200
36,164,-188
30,156,-224
50,160,-198
48,158,-210
50,158,-206
