czas [s],X,Y,Z
1.9900000000000002,52,42,-241
2.0000000000000018,49,42,-243
2.01,49,44,-243
2.0200000000000014,50,42,-243
2.0299999999999994,49,44,-242
2.040000000000001,50,42,-241
2.049999999999999,51,43,-243
2.0600000000000005,50,41,-244
2.070000000000002,52,40,-243
2.08,49,42,-245
2.0900000000000016,49,43,-241
2.0999999999999996,48,44,-241
2.110000000000001,51,44,-241
2.119999999999999,50,43,-241
2.130000000000001,51,41,-243
2.139999999999999,50,43,-240
2.1500000000000004,52,42,-242
2.160000000000002,50,43,-240
2.17,50,42,-244
2.1800000000000015,52,43,-244
2.1899999999999995,52,42,-244
2.200000000000001,52,41,-245
2.209999999999999,50,43,-241
2.2200000000000006,50,42,-243
2.230000000000002,50,42,-242
2.24,49,42,-242
2.2500000000000018,50,44,-242
2.26,49,43,-242
2.2700000000000014,50,42,-243
2.2799999999999994,49,44,-244
2.290000000000001,52,45,-242
2.299999999999999,51,43,-242
2.3100000000000005,51,42,-243
2.320000000000002,51,42,-244
2.33,52,41,-240
2.3400000000000016,50,43,-240
2.3499999999999996,52,43,-242
2.360000000000001,50,42,-241
2.369999999999999,52,42,-241
2.380000000000001,51,42,-241
2.389999999999999,49,45,-241
2.4000000000000004,49,44,-240
2.410000000000002,51,43,-244
2.42,51,39,-245
2.4300000000000015,51,41,-244
2.4399999999999995,49,43,-241
2.450000000000001,50,43,-240
2.459999999999999,48,45,-238
2.4700000000000006,50,44,-242
2.480000000000002,50,44,-242
2.49,51,42,-243
2.5000000000000018,49,44,-238
2.51,48,44,-245
2.5200000000000014,49,45,-242
2.5299999999999994,51,43,-244
2.540000000000001,51,40,-242
2.549999999999999,50,43,-242
2.5600000000000005,52,41,-244
2.570000000000002,50,41,-244
2.58,51,40,-242
2.5900000000000016,51,41,-240
2.5999999999999996,48,45,-240
2.610000000000001,52,42,-242
2.619999999999999,48,47,-243
2.630000000000001,51,43,-247
2.639999999999999,51,42,-244
2.6500000000000004,50,43,-243
2.660000000000002,49,41,-241
2.67,51,43,-242
2.6800000000000015,50,43,-243
2.6899999999999995,49,43,-243
2.700000000000001,51,42,-240
2.709999999999999,50,44,-243
2.7200000000000006,50,42,-246
2.730000000000002,51,43,-245
2.74,50,44,-241
2.7500000000000018,49,41,-242
2.76,49,43,-244
2.7700000000000014,50,44,-241
2.7799999999999994,50,41,-243
2.790000000000001,52,43,-244
2.799999999999999,53,40,-244
2.8100000000000005,49,41,-245
2.820000000000002,53,41,-243
2.83,51,43,-241
2.8400000000000016,49,42,-244
2.8499999999999996,50,43,-246
2.860000000000001,51,42,-242
2.869999999999999,50,43,-242
2.880000000000001,51,43,-243
2.889999999999999,50,42,-243
2.9000000000000004,50,42,-244
2.910000000000002,50,42,-244
2.92,50,42,-245
2.9300000000000015,51,43,-240
2.9399999999999995,51,42,-242
2.950000000000001,51,44,-243
2.959999999999999,49,42,-241
2.9700000000000006,50,43,-245
2.980000000000002,52,42,-245
2.99,51,43,-243
3.0000000000000018,50,44,-240
3.01,50,41,-243
3.0200000000000014,50,41,-242
3.0299999999999994,50,42,-242
3.040000000000001,50,40,-244
3.049999999999999,49,42,-242
3.0600000000000005,51,42,-242
3.070000000000002,49,43,-242
3.08,51,42,-240
3.0900000000000016,49,42,-242
3.0999999999999996,50,42,-244
3.110000000000001,51,41,-243
3.119999999999999,51,44,-241
3.130000000000001,51,43,-242
3.139999999999999,49,42,-244
3.1500000000000004,49,41,-242
3.160000000000002,49,43,-243
3.17,52,42,-243
3.1800000000000015,50,43,-243
3.1899999999999995,49,42,-242
3.200000000000001,51,41,-243
3.209999999999999,50,44,-243
3.2200000000000006,50,42,-242
3.230000000000002,51,42,-246
3.24,49,42,-243
3.2500000000000018,51,42,-244
3.26,49,41,-242
3.2700000000000014,50,42,-240
3.2799999999999994,51,41,-244
3.290000000000001,52,42,-241
3.299999999999999,50,43,-245
3.3100000000000005,52,42,-244
3.320000000000002,51,41,-243
3.33,50,43,-243
3.3400000000000016,49,43,-243
3.3499999999999996,52,40,-243
3.360000000000001,50,42,-246
3.369999999999999,50,43,-241
3.380000000000001,51,41,-242
3.389999999999999,49,44,-239
3.4000000000000004,49,42,-244
3.410000000000002,51,42,-243
3.42,48,43,-241
3.4300000000000015,50,41,-242
3.4399999999999995,51,42,-242
3.450000000000001,50,41,-240
3.459999999999999,50,42,-242
3.4700000000000006,48,44,-239
3.480000000000002,49,41,-241
3.49,52,41,-244
3.5000000000000018,48,43,-242
3.51,50,42,-244
3.5200000000000014,51,41,-242
3.5299999999999994,48,41,-244
3.540000000000001,51,43,-243
3.549999999999999,51,43,-241
3.5600000000000005,53,42,-243
3.570000000000002,51,41,-243
3.58,50,42,-241
3.5900000000000016,49,43,-242
3.5999999999999996,48,44,-242
3.610000000000001,49,42,-243
3.619999999999999,50,42,-243
3.630000000000001,49,42,-244
3.639999999999999,51,44,-240
3.6500000000000004,50,43,-240
3.660000000000002,50,42,-245
3.67,49,42,-242
3.6800000000000015,51,41,-244
3.6899999999999995,48,42,-240
3.700000000000001,50,44,-246
3.709999999999999,49,43,-240
3.7200000000000006,51,43,-242
3.730000000000002,50,42,-245
3.74,50,42,-244
3.7500000000000018,49,41,-244
3.76,51,42,-243
3.7700000000000014,52,42,-241
3.7799999999999994,51,42,-246
3.790000000000001,49,41,-244
3.799999999999999,51,44,-241
3.8100000000000005,52,43,-242
3.820000000000002,49,41,-243
3.83,50,41,-243
3.8400000000000016,51,44,-244
3.8499999999999996,49,43,-241
3.860000000000001,49,43,-243
3.869999999999999,49,42,-240
3.880000000000001,48,42,-243
3.889999999999999,51,41,-242
3.9000000000000004,50,43,-240
3.910000000000002,49,45,-243
3.92,49,41,-241
3.9300000000000015,49,43,-242
3.9399999999999995,51,42,-244
3.950000000000001,50,44,-242
3.959999999999999,50,42,-242
3.9700000000000006,51,41,-244
3.980000000000002,50,42,-240
3.99,51,41,-242
4.000000000000002,49,43,-241
4.01,50,41,-242
4.020000000000001,50,42,-243
4.029999999999999,49,40,-245
4.040000000000001,50,43,-242
4.049999999999999,51,42,-244
4.0600000000000005,51,42,-245
4.070000000000002,50,42,-243
4.08,50,42,-243
4.090000000000002,51,42,-241
4.1,51,42,-244
4.110000000000001,50,44,-240
4.119999999999999,49,43,-242
4.130000000000001,50,42,-245
4.139999999999999,51,43,-243
4.15,50,44,-242
4.160000000000002,50,43,-240
4.17,50,41,-243
4.1800000000000015,52,41,-246
4.1899999999999995,50,41,-246
4.200000000000001,49,44,-243
4.209999999999999,51,42,-243
4.220000000000001,50,42,-242
4.230000000000002,50,42,-242
4.24,50,44,-244
4.250000000000002,49,42,-242
4.26,52,40,-244
4.270000000000001,52,41,-241
4.279999999999999,50,40,-243
4.290000000000001,49,42,-243
4.299999999999999,51,43,-244
4.3100000000000005,48,42,-243
4.320000000000002,49,43,-243
4.33,50,38,-241
4.340000000000002,51,42,-241
4.35,50,44,-241
4.360000000000001,49,43,-244
4.369999999999999,51,41,-245
4.380000000000001,49,44,-241
4.389999999999999,51,41,-243
4.4,49,40,-244
4.410000000000002,51,43,-242
4.42,50,43,-246
4.4300000000000015,49,43,-242
4.4399999999999995,50,43,-244
4.450000000000001,51,44,-243
4.459999999999999,48,43,-243
4.470000000000001,50,44,-241
4.480000000000002,52,41,-242
4.49,50,43,-242
4.500000000000002,50,43,-241
4.51,51,43,-242
4.520000000000001,50,44,-243
4.529999999999999,53,41,-245
4.540000000000001,49,43,-244
4.549999999999999,50,40,-242
4.5600000000000005,49,43,-245
4.570000000000002,51,43,-245
4.58,51,44,-242
4.590000000000002,50,42,-241
4.6,48,42,-242
4.610000000000001,50,44,-246
4.619999999999999,51,43,-242
4.630000000000001,50,43,-243
4.639999999999999,52,41,-243
4.65,52,41,-246
4.660000000000002,52,40,-240
4.67,51,41,-243
4.6800000000000015,48,42,-243
4.6899999999999995,49,42,-243
4.700000000000001,50,41,-243
4.709999999999999,52,42,-241
4.720000000000001,48,45,-242
4.730000000000002,49,43,-242
4.74,53,42,-245
4.750000000000002,52,41,-242
4.76,49,42,-241
4.770000000000001,52,42,-246
4.779999999999999,49,42,-244
4.790000000000001,51,44,-244
4.799999999999999,50,41,-245
4.8100000000000005,48,40,-243
4.820000000000002,52,41,-243
4.83,49,42,-244
4.840000000000002,48,44,-245
4.85,51,42,-242
4.860000000000001,52,42,-243
4.869999999999999,51,42,-245
4.880000000000001,50,41,-243
4.889999999999999,51,40,-242
4.9,51,44,-241
4.910000000000002,50,42,-240
4.92,50,42,-242
4.9300000000000015,52,42,-241
4.9399999999999995,50,42,-241
4.950000000000001,50,44,-245
4.959999999999999,49,43,-241
4.970000000000001,51,40,-243
4.980000000000002,51,43,-242
4.99,52,43,-244
5.000000000000002,49,42,-242
5.01,50,42,-241
5.020000000000001,52,40,-245
5.029999999999999,51,41,-242
5.040000000000001,50,41,-243
5.049999999999999,49,42,-245
5.0600000000000005,51,42,-243
5.070000000000002,49,42,-240
5.08,52,42,-245
5.090000000000002,55,40,-241
5.1,50,44,-242
5.110000000000001,50,44,-242
5.119999999999999,51,41,-242
5.130000000000001,49,43,-243
5.139999999999999,50,44,-244
5.15,51,43,-242
5.160000000000002,49,42,-242
5.17,51,42,-242
5.1800000000000015,51,44,-241
5.1899999999999995,53,41,-242
5.200000000000001,49,43,-243
5.209999999999999,50,41,-242
5.220000000000001,51,40,-243
5.230000000000002,52,43,-244
5.24,51,42,-244
5.250000000000002,49,41,-242
5.26,51,42,-241
5.270000000000001,50,42,-244
5.279999999999999,50,42,-243
5.290000000000001,49,42,-243
5.299999999999999,49,41,-244
5.3100000000000005,50,42,-240
5.320000000000002,52,41,-240
5.33,53,40,-243
5.340000000000002,49,43,-243
5.35,49,45,-240
5.360000000000001,52,42,-242
5.369999999999999,53,41,-245
5.380000000000001,52,42,-242
5.389999999999999,50,41,-241
5.4,50,44,-241
5.410000000000002,49,41,-243
5.42,50,44,-242
5.4300000000000015,51,44,-245
5.4399999999999995,48,43,-242
5.450000000000001,49,43,-242
5.459999999999999,51,41,-243
5.470000000000001,51,40,-243
5.480000000000002,52,42,-243
5.49,49,45,-242
5.500000000000002,51,40,-241
5.51,51,43,-242
5.520000000000001,50,43,-240
5.529999999999999,50,42,-240
5.540000000000001,50,41,-243
5.549999999999999,51,41,-244
5.5600000000000005,51,41,-243
5.570000000000002,50,42,-245
5.58,51,41,-240
5.590000000000002,52,41,-241
5.6,50,40,-243
5.610000000000001,50,43,-243
5.619999999999999,49,42,-245
5.630000000000001,51,41,-245
5.639999999999999,50,42,-241
5.65,51,43,-245
5.660000000000002,49,43,-241
5.67,50,42,-241
5.6800000000000015,49,44,-243
5.6899999999999995,51,43,-242
5.700000000000001,51,41,-243
5.709999999999999,50,41,-244
5.720000000000001,50,41,-244
5.730000000000002,48,42,-243
5.74,50,42,-241
5.750000000000002,48,43,-245
5.76,53,41,-244
5.770000000000001,51,42,-241
5.779999999999999,51,43,-243
5.790000000000001,50,43,-241
5.799999999999999,50,42,-241
5.8100000000000005,49,43,-243
5.820000000000002,50,41,-244
5.83,50,43,-243
5.840000000000002,50,43,-242
5.85,51,42,-243
5.860000000000001,51,43,-242
5.869999999999999,49,42,-244
5.880000000000001,51,43,-246
5.889999999999999,49,43,-244
5.9,51,44,-241
5.910000000000002,49,42,-243
5.92,49,44,-242
5.9300000000000015,50,40,-242
5.9399999999999995,49,43,-243
5.950000000000001,50,42,-243
5.959999999999999,50,42,-241
5.970000000000001,51,40,-244
5.980000000000002,50,41,-244
5.99,52,41,-245
6.000000000000002,51,42,-245
6.01,48,43,-241
6.020000000000001,51,44,-240
6.029999999999999,48,45,-241
6.040000000000001,50,42,-243
6.049999999999999,50,42,-242
6.0600000000000005,50,45,-241
6.070000000000002,50,41,-242
6.08,49,43,-242
6.090000000000002,50,44,-242
6.1,52,41,-244
6.110000000000001,51,40,-241
6.119999999999999,51,41,-241
6.130000000000001,50,42,-241
6.139999999999999,50,40,-244
6.15,50,42,-243
6.160000000000002,49,42,-242
6.17,49,42,-242
6.1800000000000015,51,42,-245
6.1899999999999995,49,45,-242
6.200000000000001,52,42,-243
6.209999999999999,51,42,-240
6.220000000000001,51,42,-244
6.230000000000002,51,42,-245
6.24,48,41,-242
6.250000000000002,49,44,-241
6.26,49,43,-244
6.270000000000001,49,42,-243
6.279999999999999,52,41,-244
6.290000000000001,50,41,-242
6.299999999999999,51,45,-241
6.3100000000000005,50,43,-243
6.320000000000002,50,43,-243
6.33,52,43,-243
6.340000000000002,51,43,-241
6.35,51,42,-239
6.360000000000001,49,41,-241
6.369999999999999,52,40,-243
6.380000000000001,50,41,-244
6.389999999999999,49,43,-245
6.4,51,42,-241
6.410000000000002,51,41,-242
6.42,51,44,-242
6.4300000000000015,50,42,-245
6.4399999999999995,50,41,-246
6.450000000000001,50,43,-241
6.459999999999999,49,46,-238
6.470000000000001,51,42,-240
6.480000000000002,53,41,-242
6.49,50,42,-246
6.500000000000002,53,41,-242
6.51,48,43,-243
6.520000000000001,49,42,-242
6.529999999999999,50,42,-243
6.540000000000001,50,45,-245
6.549999999999999,51,42,-247
6.5600000000000005,53,42,-242
6.570000000000002,49,43,-239
6.58,50,44,-242
6.590000000000002,50,43,-241
6.6,51,42,-243
6.610000000000001,50,43,-241
6.619999999999999,50,41,-242
6.630000000000001,49,42,-241
6.639999999999999,50,43,-241
6.65,51,42,-243
6.660000000000002,51,43,-241
6.67,49,44,-242
6.6800000000000015,51,41,-244
6.6899999999999995,51,41,-242
6.700000000000001,50,42,-241
6.709999999999999,50,40,-242
6.720000000000001,49,41,-244
6.730000000000002,50,44,-239
6.74,51,41,-243
6.750000000000002,50,44,-240
6.76,49,42,-242
6.770000000000001,50,44,-241
6.779999999999999,50,43,-242
6.790000000000001,49,42,-246
6.799999999999999,49,44,-243
6.8100000000000005,49,44,-241
6.820000000000002,50,43,-241
6.83,52,40,-245
6.840000000000002,52,41,-242
6.85,50,40,-244
6.860000000000001,51,40,-241
6.869999999999999,51,41,-244
6.880000000000001,50,43,-243
6.889999999999999,50,43,-243
6.9,51,42,-243
6.910000000000002,50,42,-246
6.92,51,40,-245
6.9300000000000015,50,41,-243
6.9399999999999995,50,42,-241
6.950000000000001,49,44,-243
6.959999999999999,51,42,-243
6.970000000000001,51,42,-245
6.980000000000002,50,41,-243
6.99,50,43,-241
7.000000000000002,52,43,-242
7.01,49,42,-242
7.020000000000001,49,44,-242
7.029999999999999,51,42,-243
7.040000000000001,50,43,-244
7.049999999999999,50,42,-242
7.0600000000000005,50,41,-241
7.070000000000002,50,42,-243
7.08,51,41,-242
7.090000000000002,51,43,-242
7.1,51,41,-241
7.110000000000001,50,43,-241
7.119999999999999,50,42,-242
7.130000000000001,48,43,-244
7.139999999999999,51,41,-244
7.15,48,42,-242
7.160000000000002,52,41,-241
7.17,52,42,-242
7.1800000000000015,50,43,-242
7.1899999999999995,51,41,-241
7.200000000000001,52,42,-244
7.209999999999999,51,40,-243
7.220000000000001,51,42,-245
7.230000000000002,51,42,-242
7.24,51,43,-242
7.250000000000002,51,43,-242
7.26,49,42,-242
7.270000000000001,50,42,-242
7.279999999999999,50,42,-244
7.290000000000001,49,42,-242
7.299999999999999,48,41,-240
7.3100000000000005,51,42,-240
7.320000000000002,52,42,-244
7.33,53,41,-243
7.340000000000002,50,45,-241
7.35,50,43,-241
7.360000000000001,50,40,-245
7.369999999999999,51,43,-244
7.380000000000001,50,42,-245
7.389999999999999,51,43,-238
7.4,51,42,-245
7.410000000000002,53,40,-244
7.42,48,42,-245
7.4300000000000015,49,44,-242
7.4399999999999995,49,44,-241
7.450000000000001,50,42,-243
7.459999999999999,49,42,-244
7.470000000000001,51,41,-243
7.480000000000002,51,43,-240
7.49,51,42,-245
7.500000000000002,49,41,-245
7.51,50,40,-241
7.520000000000001,52,41,-243
7.529999999999999,50,41,-241
7.540000000000001,51,42,-242
7.549999999999999,49,42,-244
7.5600000000000005,50,41,-241
7.570000000000002,50,43,-239
7.58,51,42,-242
7.590000000000002,50,42,-241
7.6,50,42,-243
7.610000000000001,49,42,-242
7.619999999999999,49,41,-244
7.630000000000001,51,42,-242
7.639999999999999,53,42,-244
7.65,50,42,-243
7.660000000000002,51,41,-243
7.67,50,45,-242
7.6800000000000015,52,41,-242
7.6899999999999995,49,41,-242
7.700000000000001,50,42,-242
7.709999999999999,50,39,-242
7.720000000000001,51,41,-244
7.730000000000002,48,43,-245
7.74,53,39,-246
7.750000000000002,52,40,-243
7.76,50,42,-242
7.770000000000001,51,43,-245
7.779999999999999,48,46,-239
7.790000000000001,54,41,-245
7.799999999999999,52,41,-239
7.8100000000000005,52,43,-241
7.820000000000002,53,40,-247
7.83,50,42,-243
7.840000000000002,50,43,-245
7.85,53,41,-245
7.860000000000001,50,39,-247
7.869999999999999,51,40,-242
7.880000000000001,51,41,-243
7.889999999999999,50,43,-242
7.9,50,44,-238
7.910000000000002,50,42,-245
7.92,52,41,-243
7.9300000000000015,48,43,-245
7.9399999999999995,50,40,-242
7.950000000000001,52,42,-234
7.959999999999999,53,41,-243
7.970000000000001,55,39,-242
7.980000000000002,52,40,-244
7.99,47,43,-246
8.000000000000002,47,44,-245
8.01,47,46,-242
8.020000000000001,49,39,-247
8.03,54,39,-243
8.040000000000001,51,44,-241
8.049999999999999,50,45,-243
8.06,48,44,-246
8.070000000000002,49,44,-245
8.08,51,42,-244
8.090000000000002,49,43,-241
8.1,52,41,-246
8.110000000000001,49,43,-243
8.12,49,43,-240
8.13,51,43,-245
8.139999999999999,50,42,-242
8.15,54,39,-242
8.160000000000002,49,43,-239
8.17,49,44,-241
8.180000000000001,53,41,-239
8.19,50,44,-245
8.200000000000001,50,41,-242
8.209999999999999,50,42,-243
8.22,50,44,-243
8.230000000000002,49,45,-242
8.24,52,43,-244
8.250000000000002,50,42,-243
8.26,51,42,-243
8.270000000000001,50,44,-244
8.28,49,42,-247
8.290000000000001,51,42,-242
8.299999999999999,51,41,-243
8.31,51,42,-245
8.320000000000002,51,41,-242
8.33,54,39,-244
8.340000000000002,50,42,-243
8.35,50,42,-241
8.360000000000001,51,40,-241
8.37,50,44,-243
8.38,48,44,-239
8.389999999999999,49,42,-242
8.4,48,44,-242
8.410000000000002,50,44,-241
8.42,50,43,-241
8.430000000000001,50,42,-245
8.44,52,41,-243
8.450000000000001,51,42,-246
8.459999999999999,49,42,-244
8.47,50,42,-244
8.480000000000002,50,44,-243
8.49,49,43,-240
8.500000000000002,52,43,-243
8.51,50,44,-244
8.520000000000001,52,41,-245
8.53,51,43,-245
8.540000000000001,48,43,-242
8.549999999999999,51,43,-243
8.56,49,41,-237
8.570000000000002,50,43,-242
8.58,49,42,-240
8.590000000000002,54,41,-244
8.6,52,42,-242
8.610000000000001,49,43,-241
8.62,50,42,-240
8.63,51,41,-244
8.639999999999999,49,46,-241
8.65,48,44,-243
8.660000000000002,51,40,-241
8.67,48,41,-242
8.680000000000001,49,43,-241
8.69,46,47,-243
8.700000000000001,51,41,-240
8.709999999999999,48,43,-247
8.72,50,42,-241
8.730000000000002,46,47,-241
8.74,52,42,-241
8.750000000000002,46,43,-249
8.76,55,41,-242
8.770000000000001,51,40,-244
8.78,50,41,-243
8.790000000000001,49,43,-239
8.799999999999999,51,43,-242
8.81,53,41,-242
8.820000000000002,51,43,-242
8.83,48,43,-244
8.840000000000002,49,41,-245
8.85,49,41,-241
8.860000000000001,50,42,-244
8.87,47,44,-243
8.88,51,40,-247
8.889999999999999,51,42,-245
8.9,52,42,-243
8.910000000000002,50,43,-241
8.92,51,42,-244
8.930000000000001,51,44,-243
8.94,51,42,-243
8.950000000000001,52,41,-242
8.959999999999999,51,41,-241
8.97,47,46,-241
8.980000000000002,51,41,-243
8.99,47,42,-242
9.000000000000002,51,40,-242
9.01,50,42,-241
9.020000000000001,48,44,-239
9.03,52,42,-246
9.040000000000001,51,41,-245
9.049999999999999,49,42,-242
9.06,50,42,-245
9.070000000000002,51,42,-245
9.08,49,42,-244
9.090000000000002,52,42,-241
9.1,50,43,-241
9.110000000000001,50,42,-240
9.12,52,41,-245
9.13,51,41,-244
9.139999999999999,50,43,-247
9.15,52,42,-242
9.160000000000002,49,41,-246
9.17,50,45,-245
9.180000000000001,50,41,-245
9.19,48,44,-242
9.200000000000001,49,42,-243
9.209999999999999,50,44,-240
9.22,50,41,-242
9.230000000000002,52,42,-245
9.24,48,46,-240
9.250000000000002,52,41,-246
9.26,55,38,-244
9.270000000000001,49,43,-241
9.28,51,43,-242
9.290000000000001,52,42,-241
9.299999999999999,52,39,-244
9.31,50,44,-241
9.320000000000002,49,42,-244
9.33,48,45,-242
9.340000000000002,51,43,-245
9.35,53,41,-245
9.360000000000001,51,43,-244
9.37,50,42,-243
9.38,50,43,-243
9.389999999999999,51,41,-239
9.4,50,43,-241
9.410000000000002,49,44,-241
9.42,51,43,-242
9.430000000000001,51,42,-245
9.44,49,44,-241
9.450000000000001,49,41,-244
9.459999999999999,50,44,-240
9.47,49,42,-245
9.480000000000002,51,44,-241
9.49,50,44,-242
9.500000000000002,49,43,-239
9.51,51,42,-239
9.520000000000001,50,43,-241
9.53,50,45,-244
9.540000000000001,50,41,-241
9.549999999999999,50,43,-244
9.56,51,41,-241
9.570000000000002,48,44,-243
9.58,51,42,-242
9.590000000000002,49,44,-239
9.6,53,39,-242
9.610000000000001,51,42,-240
9.62,50,42,-235
9.63,55,40,-242
9.639999999999999,50,43,-241
9.65,49,44,-241
9.660000000000002,50,42,-244
9.67,50,41,-240
9.680000000000001,52,40,-242
